day,year,high,low,rain,snow,date,day_num,month_num,dow,dow_name,month
February 12,2016,26,16,0.01,0.2,2016-02-12,12,2,4,Friday,February
February 13,2016,24,14,0.0,0.0,2016-02-13,13,2,5,Saturday,February
February 14,2016,20,8,0.0,0.0,2016-02-14,14,2,6,Sunday,February
February 15,2016,33,17,0.4,1.0,2016-02-15,15,2,0,Monday,February
February 16,2016,60,33,0.56,0.0,2016-02-16,16,2,1,Tuesday,February
February 17,2016,43,34,0.0,0.0,2016-02-17,17,2,2,Wednesday,February
February 18,2016,37,27,0.0,0.0,2016-02-18,18,2,3,Thursday,February
February 19,2016,40,22,0.0,0.0,2016-02-19,19,2,4,Friday,February
February 20,2016,60,40,0.0,0.0,2016-02-20,20,2,5,Saturday,February
February 21,2016,61,38,0.03,0.0,2016-02-21,21,2,6,Sunday,February
February 22,2016,53,38,0.0,0.0,2016-02-22,22,2,0,Monday,February
February 23,2016,43,37,0.28,0.0,2016-02-23,23,2,1,Tuesday,February
February 24,2016,65,40,1.91,0.0,2016-02-24,24,2,2,Wednesday,February
February 25,2016,62,40,0.09,0.0,2016-02-25,25,2,3,Thursday,February
February 26,2016,41,32,0.0,0.0,2016-02-26,26,2,4,Friday,February
February 27,2016,44,27,0.0,0.0,2016-02-27,27,2,5,Saturday,February
February 28,2016,64,35,0.0,0.0,2016-02-28,28,2,6,Sunday,February
February 29,2016,64,43,0.01,0.0,2016-02-29,29,2,0,Monday,February
March 1,2016,64,38,0.0,0.0,2016-03-01,1,3,1,Tuesday,March
March 2,2016,61,32,0.26,0.0,2016-03-02,2,3,2,Wednesday,March
March 3,2016,41,27,0.02,0.1,2016-03-03,3,3,3,Thursday,March
March 4,2016,41,31,0.06,0.9,2016-03-04,4,3,4,Friday,March
March 5,2016,42,29,0.0,0.0,2016-03-05,5,3,5,Saturday,March
March 6,2016,47,33,0.0,0.0,2016-03-06,6,3,6,Sunday,March
March 7,2016,61,33,0.0,0.0,2016-03-07,7,3,0,Monday,March
March 8,2016,75,44,0.0,0.0,2016-03-08,8,3,1,Tuesday,March
March 9,2016,82,43,0.0,0.0,2016-03-09,9,3,2,Wednesday,March
March 10,2016,82,57,0.0,0.0,2016-03-10,10,3,3,Thursday,March
March 11,2016,69,50,0.0,0.0,2016-03-11,11,3,4,Friday,March
March 12,2016,61,41,0.0,0.0,2016-03-12,12,3,5,Saturday,March
March 13,2016,61,49,0.07,0.0,2016-03-13,13,3,6,Sunday,March
March 14,2016,50,45,1.02,0.0,2016-03-14,14,3,0,Monday,March
March 15,2016,53,46,0.01,0.0,2016-03-15,15,3,1,Tuesday,March
March 16,2016,71,41,0.01,0.0,2016-03-16,16,3,2,Wednesday,March
March 17,2016,63,43,0.02,0.0,2016-03-17,17,3,3,Thursday,March
March 18,2016,64,47,0.0,0.0,2016-03-18,18,3,4,Friday,March
March 19,2016,47,38,0.01,0.0,2016-03-19,19,3,5,Saturday,March
March 20,2016,43,35,0.07,0.0,2016-03-20,20,3,6,Sunday,March
March 21,2016,51,34,0.0,0.0,2016-03-21,21,3,0,Monday,March
March 22,2016,58,33,0.0,0.0,2016-03-22,22,3,1,Tuesday,March
March 23,2016,73,48,0.0,0.0,2016-03-23,23,3,2,Wednesday,March
March 24,2016,69,47,0.0,0.0,2016-03-24,24,3,3,Thursday,March
March 25,2016,73,52,0.0,0.0,2016-03-25,25,3,4,Friday,March
March 26,2016,60,38,0.0,0.0,2016-03-26,26,3,5,Saturday,March
March 27,2016,60,44,0.02,0.0,2016-03-27,27,3,6,Sunday,March
March 28,2016,70,47,0.44,0.0,2016-03-28,28,3,0,Monday,March
March 29,2016,59,44,0.0,0.0,2016-03-29,29,3,1,Tuesday,March
March 30,2016,59,37,0.0,0.0,2016-03-30,30,3,2,Wednesday,March
March 31,2016,73,50,0.0,0.0,2016-03-31,31,3,3,Thursday,March
April 1,2016,80,65,0.05,0.0,2016-04-01,1,4,4,Friday,April
April 2,2016,65,46,0.14,0.0,2016-04-02,2,4,5,Saturday,April
April 3,2016,47,36,0.0,0.0,2016-04-03,3,4,6,Sunday,April
April 4,2016,65,36,0.28,0.0,2016-04-04,4,4,0,Monday,April
April 5,2016,45,30,0.0,0.0,2016-04-05,5,4,1,Tuesday,April
April 6,2016,54,29,0.0,0.0,2016-04-06,6,4,2,Wednesday,April
April 7,2016,62,48,0.19,0.0,2016-04-07,7,4,3,Thursday,April
April 8,2016,51,42,0.0,0.0,2016-04-08,8,4,4,Friday,April
April 9,2016,43,35,0.39,0.3,2016-04-09,9,4,5,Saturday,April
April 10,2016,50,31,0.0,0.0,2016-04-10,10,4,6,Sunday,April
April 11,2016,69,44,0.0,0.0,2016-04-11,11,4,0,Monday,April
April 12,2016,63,46,0.31,0.0,2016-04-12,12,4,1,Tuesday,April
April 13,2016,58,40,0.0,0.0,2016-04-13,13,4,2,Wednesday,April
April 14,2016,63,40,0.0,0.0,2016-04-14,14,4,3,Thursday,April
April 15,2016,65,41,0.0,0.0,2016-04-15,15,4,4,Friday,April
April 16,2016,67,41,0.0,0.0,2016-04-16,16,4,5,Saturday,April
April 17,2016,73,44,0.0,0.0,2016-04-17,17,4,6,Sunday,April
April 18,2016,82,47,0.0,0.0,2016-04-18,18,4,0,Monday,April
April 19,2016,78,54,0.0,0.0,2016-04-19,19,4,1,Tuesday,April
April 20,2016,71,48,0.0,0.0,2016-04-20,20,4,2,Wednesday,April
April 21,2016,73,46,0.0,0.0,2016-04-21,21,4,3,Thursday,April
April 22,2016,78,61,0.0,0.0,2016-04-22,22,4,4,Friday,April
April 23,2016,70,52,0.11,0.0,2016-04-23,23,4,5,Saturday,April
April 24,2016,70,46,0.0,0.0,2016-04-24,24,4,6,Sunday,April
April 25,2016,77,48,0.0,0.0,2016-04-25,25,4,0,Monday,April
April 26,2016,86,51,0.19,0.0,2016-04-26,26,4,1,Tuesday,April
April 27,2016,55,50,0.0,0.0,2016-04-27,27,4,2,Wednesday,April
April 28,2016,56,45,0.09,0.0,2016-04-28,28,4,3,Thursday,April
April 29,2016,53,45,0.0,0.0,2016-04-29,29,4,4,Friday,April
April 30,2016,64,47,0.0,0.0,2016-04-30,30,4,5,Saturday,April
May 1,2016,54,47,0.61,0.0,2016-05-01,1,5,6,Sunday,May
May 2,2016,65,48,0.27,0.0,2016-05-02,2,5,0,Monday,May
May 3,2016,59,52,0.34,0.0,2016-05-03,3,5,1,Tuesday,May
May 4,2016,54,51,0.02,0.0,2016-05-04,4,5,2,Wednesday,May
May 5,2016,58,50,0.0,0.0,2016-05-05,5,5,3,Thursday,May
May 6,2016,56,50,1.15,0.0,2016-05-06,6,5,4,Friday,May
May 7,2016,63,51,0.08,0.0,2016-05-07,7,5,5,Saturday,May
May 8,2016,71,51,0.05,0.0,2016-05-08,8,5,6,Sunday,May
May 9,2016,71,50,0.0,0.0,2016-05-09,9,5,0,Monday,May
May 10,2016,60,51,0.02,0.0,2016-05-10,10,5,1,Tuesday,May
May 11,2016,66,52,0.0,0.0,2016-05-11,11,5,2,Wednesday,May
May 12,2016,76,56,0.0,0.0,2016-05-12,12,5,3,Thursday,May
May 13,2016,70,60,0.2,0.0,2016-05-13,13,5,4,Friday,May
May 14,2016,76,54,0.1,0.0,2016-05-14,14,5,5,Saturday,May
May 15,2016,59,46,0.0,0.0,2016-05-15,15,5,6,Sunday,May
May 16,2016,67,42,0.0,0.0,2016-05-16,16,5,0,Monday,May
May 17,2016,62,52,0.12,0.0,2016-05-17,17,5,1,Tuesday,May
May 18,2016,69,52,0.0,0.0,2016-05-18,18,5,2,Wednesday,May
May 19,2016,73,54,0.0,0.0,2016-05-19,19,5,3,Thursday,May
May 20,2016,76,53,0.0,0.0,2016-05-20,20,5,4,Friday,May
May 21,2016,62,53,1.96,0.0,2016-05-21,21,5,5,Saturday,May
May 22,2016,66,52,0.11,0.0,2016-05-22,22,5,6,Sunday,May
May 23,2016,76,55,0.08,0.0,2016-05-23,23,5,0,Monday,May
May 24,2016,83,56,0.03,0.0,2016-05-24,24,5,1,Tuesday,May
May 25,2016,88,57,0.0,0.0,2016-05-25,25,5,2,Wednesday,May
May 26,2016,90,63,0.0,0.0,2016-05-26,26,5,3,Thursday,May
May 27,2016,90,69,0.0,0.0,2016-05-27,27,5,4,Friday,May
May 28,2016,90,68,0.0,0.0,2016-05-28,28,5,5,Saturday,May
May 29,2016,87,66,0.59,0.0,2016-05-29,29,5,6,Sunday,May
May 30,2016,79,69,0.92,0.0,2016-05-30,30,5,0,Monday,May
May 31,2016,88,70,0.0,0.0,2016-05-31,31,5,1,Tuesday,May
June 1,2016,90,67,0.0,0.0,2016-06-01,1,6,2,Wednesday,June
June 2,2016,84,62,0.0,0.0,2016-06-02,2,6,3,Thursday,June
June 3,2016,76,65,0.12,0.0,2016-06-03,3,6,4,Friday,June
June 4,2016,83,67,0.0,0.0,2016-06-04,4,6,5,Saturday,June
June 5,2016,84,68,0.44,0.0,2016-06-05,5,6,6,Sunday,June
June 6,2016,86,68,0.0,0.0,2016-06-06,6,6,0,Monday,June
June 7,2016,83,67,0.0,0.0,2016-06-07,7,6,1,Tuesday,June
June 8,2016,73,58,0.13,0.0,2016-06-08,8,6,2,Wednesday,June
June 9,2016,77,53,0.0,0.0,2016-06-09,9,6,3,Thursday,June
June 10,2016,78,60,0.0,0.0,2016-06-10,10,6,4,Friday,June
June 11,2016,92,59,0.0,0.0,2016-06-11,11,6,5,Saturday,June
June 12,2016,90,66,0.0,0.0,2016-06-12,12,6,6,Sunday,June
June 13,2016,78,61,0.0,0.0,2016-06-13,13,6,0,Monday,June
June 14,2016,78,62,0.0,0.0,2016-06-14,14,6,1,Tuesday,June
June 15,2016,80,61,0.01,0.0,2016-06-15,15,6,2,Wednesday,June
June 16,2016,70,64,0.38,0.0,2016-06-16,16,6,3,Thursday,June
June 17,2016,84,63,0.0,0.0,2016-06-17,17,6,4,Friday,June
June 18,2016,85,59,0.0,0.0,2016-06-18,18,6,5,Saturday,June
June 19,2016,91,65,0.0,0.0,2016-06-19,19,6,6,Sunday,June
June 20,2016,91,66,0.0,0.0,2016-06-20,20,6,0,Monday,June
June 21,2016,88,72,0.0,0.0,2016-06-21,21,6,1,Tuesday,June
June 22,2016,87,71,0.0,0.0,2016-06-22,22,6,2,Wednesday,June
June 23,2016,85,70,0.16,0.0,2016-06-23,23,6,3,Thursday,June
June 24,2016,82,67,0.0,0.0,2016-06-24,24,6,4,Friday,June
June 25,2016,88,65,0.0,0.0,2016-06-25,25,6,5,Saturday,June
June 26,2016,87,64,0.0,0.0,2016-06-26,26,6,6,Sunday,June
June 27,2016,86,64,0.56,0.0,2016-06-27,27,6,0,Monday,June
June 28,2016,84,71,0.07,0.0,2016-06-28,28,6,1,Tuesday,June
June 29,2016,85,69,0.0,0.0,2016-06-29,29,6,2,Wednesday,June
June 30,2016,86,66,0.0,0.0,2016-06-30,30,6,3,Thursday,June
July 1,2016,87,70,0.0,0.0,2016-07-01,1,7,4,Friday,July
July 2,2016,80,70,0.0,0.0,2016-07-02,2,7,5,Saturday,July
July 3,2016,78,67,0.0,0.0,2016-07-03,3,7,6,Sunday,July
July 4,2016,80,67,0.29,0.0,2016-07-04,4,7,0,Monday,July
July 5,2016,89,74,0.08,0.0,2016-07-05,5,7,1,Tuesday,July
July 6,2016,95,75,0.0,0.0,2016-07-06,6,7,2,Wednesday,July
July 7,2016,94,75,0.0,0.0,2016-07-07,7,7,3,Thursday,July
July 8,2016,94,75,0.0,0.0,2016-07-08,8,7,4,Friday,July
July 9,2016,79,73,0.01,0.0,2016-07-09,9,7,5,Saturday,July
July 10,2016,85,69,0.0,0.0,2016-07-10,10,7,6,Sunday,July
July 11,2016,86,65,0.0,0.0,2016-07-11,11,7,0,Monday,July
July 12,2016,89,67,0.0,0.0,2016-07-12,12,7,1,Tuesday,July
July 13,2016,84,71,0.12,0.0,2016-07-13,13,7,2,Wednesday,July
July 14,2016,96,75,0.03,0.0,2016-07-14,14,7,3,Thursday,July
July 15,2016,92,78,0.0,0.0,2016-07-15,15,7,4,Friday,July
July 16,2016,94,73,0.1,0.0,2016-07-16,16,7,5,Saturday,July
July 17,2016,92,73,0.0,0.0,2016-07-17,17,7,6,Sunday,July
July 18,2016,96,74,0.58,0.0,2016-07-18,18,7,0,Monday,July
July 19,2016,89,72,0.0,0.0,2016-07-19,19,7,1,Tuesday,July
July 20,2016,87,70,0.0,0.0,2016-07-20,20,7,2,Wednesday,July
July 21,2016,89,69,0.0,0.0,2016-07-21,21,7,3,Thursday,July
July 22,2016,94,73,0.0,0.0,2016-07-22,22,7,4,Friday,July
July 23,2016,97,77,0.0,0.0,2016-07-23,23,7,5,Saturday,July
July 24,2016,95,74,0.0,0.0,2016-07-24,24,7,6,Sunday,July
July 25,2016,97,74,1.68,0.0,2016-07-25,25,7,0,Monday,July
July 26,2016,92,74,0.0,0.0,2016-07-26,26,7,1,Tuesday,July
July 27,2016,94,77,0.0,0.0,2016-07-27,27,7,2,Wednesday,July
July 28,2016,95,74,0.33,0.0,2016-07-28,28,7,3,Thursday,July
July 29,2016,89,73,0.39,0.0,2016-07-29,29,7,4,Friday,July
July 30,2016,88,74,0.27,0.0,2016-07-30,30,7,5,Saturday,July
July 31,2016,90,75,0.0,0.0,2016-07-31,31,7,6,Sunday,July
August 1,2016,80,73,0.0,0.0,2016-08-01,1,8,0,Monday,August
August 2,2016,84,68,0.0,0.0,2016-08-02,2,8,1,Tuesday,August
August 3,2016,85,66,0.0,0.0,2016-08-03,3,8,2,Wednesday,August
August 4,2016,86,66,0.0,0.0,2016-08-04,4,8,3,Thursday,August
August 5,2016,85,68,0.0,0.0,2016-08-05,5,8,4,Friday,August
August 6,2016,91,76,0.0,0.0,2016-08-06,6,8,5,Saturday,August
August 7,2016,89,71,0.0,0.0,2016-08-07,7,8,6,Sunday,August
August 8,2016,85,73,0.0,0.0,2016-08-08,8,8,0,Monday,August
August 9,2016,89,68,0.0,0.0,2016-08-09,9,8,1,Tuesday,August
August 10,2016,93,76,0.0,0.0,2016-08-10,10,8,2,Wednesday,August
August 11,2016,95,79,0.31,0.0,2016-08-11,11,8,3,Thursday,August
August 12,2016,97,81,0.0,0.0,2016-08-12,12,8,4,Friday,August
August 13,2016,98,82,0.0,0.0,2016-08-13,13,8,5,Saturday,August
August 14,2016,97,77,0.03,0.0,2016-08-14,14,8,6,Sunday,August
August 15,2016,94,76,0.0,0.0,2016-08-15,15,8,0,Monday,August
August 16,2016,94,77,0.0,0.0,2016-08-16,16,8,1,Tuesday,August
August 17,2016,91,76,0.57,0.0,2016-08-17,17,8,2,Wednesday,August
August 18,2016,88,73,0.19,0.0,2016-08-18,18,8,3,Thursday,August
August 19,2016,90,73,0.0,0.0,2016-08-19,19,8,4,Friday,August
August 20,2016,93,73,0.0,0.0,2016-08-20,20,8,5,Saturday,August
August 21,2016,89,73,0.6,0.0,2016-08-21,21,8,6,Sunday,August
August 22,2016,83,66,0.0,0.0,2016-08-22,22,8,0,Monday,August
August 23,2016,83,62,0.0,0.0,2016-08-23,23,8,1,Tuesday,August
August 24,2016,86,68,0.0,0.0,2016-08-24,24,8,2,Wednesday,August
August 25,2016,87,69,0.0,0.0,2016-08-25,25,8,3,Thursday,August
August 26,2016,93,75,0.0,0.0,2016-08-26,26,8,4,Friday,August
August 27,2016,93,72,0.0,0.0,2016-08-27,27,8,5,Saturday,August
August 28,2016,90,70,0.0,0.0,2016-08-28,28,8,6,Sunday,August
August 29,2016,93,73,0.0,0.0,2016-08-29,29,8,0,Monday,August
August 30,2016,90,71,0.0,0.0,2016-08-30,30,8,1,Tuesday,August
August 31,2016,91,72,0.0,0.0,2016-08-31,31,8,2,Wednesday,August
September 1,2016,81,70,0.47,0.0,2016-09-01,1,9,3,Thursday,September
September 2,2016,83,64,0.0,0.0,2016-09-02,2,9,4,Friday,September
September 3,2016,79,67,0.0,0.0,2016-09-03,3,9,5,Saturday,September
September 4,2016,82,63,0.0,0.0,2016-09-04,4,9,6,Sunday,September
September 5,2016,86,63,0.0,0.0,2016-09-05,5,9,0,Monday,September
September 6,2016,88,72,0.0,0.0,2016-09-06,6,9,1,Tuesday,September
September 7,2016,91,72,0.0,0.0,2016-09-07,7,9,2,Wednesday,September
September 8,2016,95,71,0.0,0.0,2016-09-08,8,9,3,Thursday,September
September 9,2016,95,80,0.0,0.0,2016-09-09,9,9,4,Friday,September
September 10,2016,95,77,0.0,0.0,2016-09-10,10,9,5,Saturday,September
September 11,2016,85,70,0.0,0.0,2016-09-11,11,9,6,Sunday,September
September 12,2016,84,62,0.0,0.0,2016-09-12,12,9,0,Monday,September
September 13,2016,85,62,0.0,0.0,2016-09-13,13,9,1,Tuesday,September
September 14,2016,92,68,0.0,0.0,2016-09-14,14,9,2,Wednesday,September
September 15,2016,80,62,0.0,0.0,2016-09-15,15,9,3,Thursday,September
September 16,2016,80,59,0.0,0.0,2016-09-16,16,9,4,Friday,September
September 17,2016,83,59,0.0,0.0,2016-09-17,17,9,5,Saturday,September
September 18,2016,87,70,0.0,0.0,2016-09-18,18,9,6,Sunday,September
September 19,2016,76,70,1.29,0.0,2016-09-19,19,9,0,Monday,September
September 20,2016,82,69,0.0,0.0,2016-09-20,20,9,1,Tuesday,September
September 21,2016,86,68,0.0,0.0,2016-09-21,21,9,2,Wednesday,September
September 22,2016,87,62,0.0,0.0,2016-09-22,22,9,3,Thursday,September
September 23,2016,89,63,0.0,0.0,2016-09-23,23,9,4,Friday,September
September 24,2016,73,59,0.0,0.0,2016-09-24,24,9,5,Saturday,September
September 25,2016,74,53,0.0,0.0,2016-09-25,25,9,6,Sunday,September
September 26,2016,73,53,0.0,0.0,2016-09-26,26,9,0,Monday,September
September 27,2016,76,60,0.12,0.0,2016-09-27,27,9,1,Tuesday,September
September 28,2016,72,58,0.09,0.0,2016-09-28,28,9,2,Wednesday,September
September 29,2016,65,60,0.78,0.0,2016-09-29,29,9,3,Thursday,September
September 30,2016,63,57,0.77,0.0,2016-09-30,30,9,4,Friday,September
October 1,2016,65,58,0.0,0.0,2016-10-01,1,10,5,Saturday,October
October 2,2016,67,60,0.02,0.0,2016-10-02,2,10,6,Sunday,October
October 3,2016,76,61,0.0,0.0,2016-10-03,3,10,0,Monday,October
October 4,2016,68,58,0.0,0.0,2016-10-04,4,10,1,Tuesday,October
October 5,2016,71,55,0.0,0.0,2016-10-05,5,10,2,Wednesday,October
October 6,2016,76,56,0.0,0.0,2016-10-06,6,10,3,Thursday,October
October 7,2016,78,54,0.0,0.0,2016-10-07,7,10,4,Friday,October
October 8,2016,67,59,0.26,0.0,2016-10-08,8,10,5,Saturday,October
October 9,2016,65,52,0.89,0.0,2016-10-09,9,10,6,Sunday,October
October 10,2016,65,47,0.0,0.0,2016-10-10,10,10,0,Monday,October
October 11,2016,67,45,0.0,0.0,2016-10-11,11,10,1,Tuesday,October
October 12,2016,72,48,0.0,0.0,2016-10-12,12,10,2,Wednesday,October
October 13,2016,68,52,0.0,0.0,2016-10-13,13,10,3,Thursday,October
October 14,2016,65,48,0.0,0.0,2016-10-14,14,10,4,Friday,October
October 15,2016,68,44,0.0,0.0,2016-10-15,15,10,5,Saturday,October
October 16,2016,71,48,0.0,0.0,2016-10-16,16,10,6,Sunday,October
October 17,2016,82,58,0.0,0.0,2016-10-17,17,10,0,Monday,October
October 18,2016,84,62,0.0,0.0,2016-10-18,18,10,1,Tuesday,October
October 19,2016,86,66,0.0,0.0,2016-10-19,19,10,2,Wednesday,October
October 20,2016,81,63,0.0,0.0,2016-10-20,20,10,3,Thursday,October
October 21,2016,80,56,0.0,0.0,2016-10-21,21,10,4,Friday,October
October 22,2016,56,49,0.19,0.0,2016-10-22,22,10,5,Saturday,October
October 23,2016,66,47,0.0,0.0,2016-10-23,23,10,6,Sunday,October
October 24,2016,65,51,0.0,0.0,2016-10-24,24,10,0,Monday,October
October 25,2016,56,41,0.0,0.0,2016-10-25,25,10,1,Tuesday,October
October 26,2016,53,38,0.0,0.0,2016-10-26,26,10,2,Wednesday,October
October 27,2016,61,45,0.48,0.0,2016-10-27,27,10,3,Thursday,October
October 28,2016,57,43,0.0,0.0,2016-10-28,28,10,4,Friday,October
October 29,2016,69,40,0.0,0.0,2016-10-29,29,10,5,Saturday,October
October 30,2016,79,55,0.22,0.0,2016-10-30,30,10,6,Sunday,October
October 31,2016,57,44,0.0,0.0,2016-10-31,31,10,0,Monday,October
November 1,2016,60,39,0.0,0.0,2016-11-01,1,11,1,Tuesday,November
November 2,2016,70,51,0.0,0.0,2016-11-02,2,11,2,Wednesday,November
November 3,2016,72,54,0.01,0.0,2016-11-03,3,11,3,Thursday,November
November 4,2016,62,45,0.0,0.0,2016-11-04,4,11,4,Friday,November
November 5,2016,65,40,0.0,0.0,2016-11-05,5,11,5,Saturday,November
November 6,2016,63,45,0.0,0.0,2016-11-06,6,11,6,Sunday,November
November 7,2016,56,39,0.0,0.0,2016-11-07,7,11,0,Monday,November
November 8,2016,69,39,0.0,0.0,2016-11-08,8,11,1,Tuesday,November
November 9,2016,56,47,0.38,0.0,2016-11-09,9,11,2,Wednesday,November
November 10,2016,58,40,0.0,0.0,2016-11-10,10,11,3,Thursday,November
November 11,2016,64,42,0.0,0.0,2016-11-11,11,11,4,Friday,November
November 12,2016,51,35,0.0,0.0,2016-11-12,12,11,5,Saturday,November
November 13,2016,60,37,0.0,0.0,2016-11-13,13,11,6,Sunday,November
November 14,2016,60,35,0.0,0.0,2016-11-14,14,11,0,Monday,November
November 15,2016,63,44,0.0,0.0,2016-11-15,15,11,1,Tuesday,November
November 16,2016,62,40,0.0,0.0,2016-11-16,16,11,2,Wednesday,November
November 17,2016,61,47,0.0,0.0,2016-11-17,17,11,3,Thursday,November
November 18,2016,70,42,0.0,0.0,2016-11-18,18,11,4,Friday,November
November 19,2016,72,37,0.03,0.0,2016-11-19,19,11,5,Saturday,November
November 20,2016,44,39,0.0,0.0,2016-11-20,20,11,6,Sunday,November
November 21,2016,45,38,0.0,0.0,2016-11-21,21,11,0,Monday,November
November 22,2016,48,35,0.0,0.0,2016-11-22,22,11,1,Tuesday,November
November 23,2016,51,32,0.0,0.0,2016-11-23,23,11,2,Wednesday,November
November 24,2016,55,40,0.0,0.0,2016-11-24,24,11,3,Thursday,November
November 25,2016,53,42,0.0,0.0,2016-11-25,25,11,4,Friday,November
November 26,2016,50,39,0.0,0.0,2016-11-26,26,11,5,Saturday,November
November 27,2016,50,36,0.0,0.0,2016-11-27,27,11,6,Sunday,November
November 28,2016,53,32,0.0,0.0,2016-11-28,28,11,0,Monday,November
November 29,2016,60,48,1.02,0.0,2016-11-29,29,11,1,Tuesday,November
November 30,2016,61,55,0.73,0.0,2016-11-30,30,11,2,Wednesday,November
December 1,2016,63,43,0.03,0.0,2016-12-01,1,12,3,Thursday,December
December 2,2016,51,40,0.0,0.0,2016-12-02,2,12,4,Friday,December
December 3,2016,52,42,0.0,0.0,2016-12-03,3,12,5,Saturday,December
December 4,2016,48,41,0.0,0.0,2016-12-04,4,12,6,Sunday,December
December 5,2016,51,40,0.13,0.0,2016-12-05,5,12,0,Monday,December
December 6,2016,46,37,0.74,0.0,2016-12-06,6,12,1,Tuesday,December
December 7,2016,47,37,0.04,0.0,2016-12-07,7,12,2,Wednesday,December
December 8,2016,46,32,0.0,0.0,2016-12-08,8,12,3,Thursday,December
December 9,2016,38,29,0.0,0.0,2016-12-09,9,12,4,Friday,December
December 10,2016,38,26,0.0,0.0,2016-12-10,10,12,5,Saturday,December
December 11,2016,35,26,0.0,0.0,2016-12-11,11,12,6,Sunday,December
December 12,2016,50,35,0.42,0.0,2016-12-12,12,12,0,Monday,December
December 13,2016,44,34,0.0,0.0,2016-12-13,13,12,1,Tuesday,December
December 14,2016,43,34,0.0,0.0,2016-12-14,14,12,2,Wednesday,December
December 15,2016,35,18,0.01,0.2,2016-12-15,15,12,3,Thursday,December
December 16,2016,26,16,0.0,0.0,2016-12-16,16,12,4,Friday,December
December 17,2016,37,26,0.72,0.1,2016-12-17,17,12,5,Saturday,December
December 18,2016,60,34,0.02,0.0,2016-12-18,18,12,6,Sunday,December
December 19,2016,34,25,0.0,0.0,2016-12-19,19,12,0,Monday,December
December 20,2016,34,20,0.0,0.0,2016-12-20,20,12,1,Tuesday,December
December 21,2016,45,27,0.0,0.0,2016-12-21,21,12,2,Wednesday,December
December 22,2016,53,30,0.0,0.0,2016-12-22,22,12,3,Thursday,December
December 23,2016,46,32,0.0,0.0,2016-12-23,23,12,4,Friday,December
December 24,2016,47,38,0.39,0.0,2016-12-24,24,12,5,Saturday,December
December 25,2016,50,32,0.0,0.0,2016-12-25,25,12,6,Sunday,December
December 26,2016,50,32,0.0,0.0,2016-12-26,26,12,0,Monday,December
December 27,2016,64,45,0.03,0.0,2016-12-27,27,12,1,Tuesday,December
December 28,2016,46,31,0.0,0.0,2016-12-28,28,12,2,Wednesday,December
December 29,2016,46,30,0.19,0.0,2016-12-29,29,12,3,Thursday,December
December 30,2016,42,32,0.0,0.0,2016-12-30,30,12,4,Friday,December
December 31,2016,46,30,0.0,0.0,2016-12-31,31,12,5,Saturday,December
January 1,2017,51,33,0.0,0.0,2017-01-01,1,1,6,Sunday,January
January 2,2017,43,32,0.4,0.0,2017-01-02,2,1,0,Monday,January
January 3,2017,48,41,0.32,0.0,2017-01-03,3,1,1,Tuesday,January
January 4,2017,54,35,0.01,0.0,2017-01-04,4,1,2,Wednesday,January
January 5,2017,35,28,0.02,0.9,2017-01-05,5,1,3,Thursday,January
January 6,2017,32,26,0.06,1.0,2017-01-06,6,1,4,Friday,January
January 7,2017,26,20,0.14,3.0,2017-01-07,7,1,5,Saturday,January
January 8,2017,24,15,0.0,0.0,2017-01-08,8,1,6,Sunday,January
January 9,2017,23,12,0.0,0.0,2017-01-09,9,1,0,Monday,January
January 10,2017,42,14,0.0,0.0,2017-01-10,10,1,1,Tuesday,January
January 11,2017,54,40,0.37,0.0,2017-01-11,11,1,2,Wednesday,January
January 12,2017,67,49,0.05,0.0,2017-01-12,12,1,3,Thursday,January
January 13,2017,61,35,0.0,0.0,2017-01-13,13,1,4,Friday,January
January 14,2017,36,30,0.01,0.0,2017-01-14,14,1,5,Saturday,January
January 15,2017,41,31,0.0,0.0,2017-01-15,15,1,6,Sunday,January
January 16,2017,42,26,0.0,0.0,2017-01-16,16,1,0,Monday,January
January 17,2017,45,38,0.15,0.0,2017-01-17,17,1,1,Tuesday,January
January 18,2017,49,41,0.22,0.0,2017-01-18,18,1,2,Wednesday,January
January 19,2017,49,37,0.0,0.0,2017-01-19,19,1,3,Thursday,January
January 20,2017,43,32,0.16,0.0,2017-01-20,20,1,4,Friday,January
January 21,2017,47,42,0.0,0.0,2017-01-21,21,1,5,Saturday,January
January 22,2017,50,45,0.17,0.0,2017-01-22,22,1,6,Sunday,January
January 23,2017,46,38,0.6,0.0,2017-01-23,23,1,0,Monday,January
January 24,2017,46,37,0.17,0.0,2017-01-24,24,1,1,Tuesday,January
January 25,2017,54,41,0.0,0.0,2017-01-25,25,1,2,Wednesday,January
January 26,2017,55,42,0.04,0.0,2017-01-26,26,1,3,Thursday,January
January 27,2017,44,35,0.0,0.0,2017-01-27,27,1,4,Friday,January
January 28,2017,41,31,0.0,0.0,2017-01-28,28,1,5,Saturday,January
January 29,2017,44,31,0.0,0.0,2017-01-29,29,1,6,Sunday,January
January 30,2017,39,27,0.02,0.8,2017-01-30,30,1,0,Monday,January
January 31,2017,43,26,0.0,0.0,2017-01-31,31,1,1,Tuesday,January
February 1,2017,50,40,0.0,0.0,2017-02-01,1,2,2,Wednesday,February
February 2,2017,48,34,0.0,0.0,2017-02-02,2,2,3,Thursday,February
February 3,2017,35,28,0.0,0.0,2017-02-03,3,2,4,Friday,February
